id,code,icao,name,latitude,longitude,elevation,url,time_zone,city_code,country,city,state,county,type
18839,YKD,CYKM,Kincardine Municipal Airport,44.20139,-81.60667,772,http://www.kincardineairport.com/,America/Toronto,YKD,CA,Kincardine,Ontario,,AP
18840,YKE,CJT3,Knee Lake Airport,53.05,-94.666664,625,,America/Winnipeg,YKE,CA,Knee Lake,,,AP
18841,YKF,CYKF,Region of Waterloo International Airport,43.455854849999994,-80.38573581162505,1055,http://www.waterlooairport.ca/,America/Toronto,YKF,CA,Kitchener,Ontario,,AP
18842,YKG,CYAS,Kangirsuk Airport,60.0292262,-69.99784334087558,403,,America/Montreal,YKG,CA,Kangirsuk,,,AP
18843,YKH,ZYYK,Yingkou Lanqi Airport,40.54587515,122.36111194233801,"0",,Asia/Shanghai,YKH,CN,Yingkou,Liaoning,,AP
18844,YKI,,Kennosao Lake,58.98,23.86,"0",,America/Winnipeg,YKI,CA,Uuemoisa,Laeaene,Ridala Parish,AP
18845,YKJ,CYKJ,Key Lake Airport,57.2560997,-105.617996,1679,,America/Regina,YKJ,CA,Key Lake,,,AP
18846,YKK,CAP7,Kitkatla Seaplane Base,"53.0","-130.0","0",,America/Vancouver,YKK,CA,,,,AP
18847,YKL,CYKL,Schefferville Airport,54.783333,-64.816666,1709,,America/Montreal,YKL,CA,Schefferville,,,AP
18848,YKM,KYKM,Yakima Air Terminal McAllister Field,46.566810149999995,-120.53679819122016,1099,,America/Los_Angeles,YKM,US,Yakima,Washington,Yakima County,AP
18849,YKN,KYKN,Chan Gurney Municipal Airport,42.916943,-97.38639,1306,http://www.cityofyankton.org/publicworks/airport/,America/Chicago,YKN,US,Yankton,South Dakota,Yankton County,AP
18850,YKO,LTCW,Hakkari YÃ¼ksekova Airport,37.551828900000004,44.23310235139638,6400,,Europe/Istanbul,YKO,TR,Hakkari,Hakkari,,AP
18851,YKQ,CYKQ,Waskaganish Airport,51.4733523,-78.7545877,80,,America/Montreal,YKQ,CA,Waskaganish,,,AP
18852,YKS,UEEE,Yakutsk Airport,62.091462500000006,129.76969577334057,325,,Asia/Yakutsk,YKS,RU,Yakutsk,Sakha,,AP
18853,YKT,,Klemtu Water Aerodrome,52.5936075,-128.521423,"0",,America/Vancouver,YKT,CA,,,,AP
18854,YKU,CSU2,Chisasibi Airport,53.805560400000005,-78.9175650509388,43,,America/Montreal,YKU,CA,Chisasibi,,,AP
18855,YKX,CYKX,Kirkland Lake Airport,48.15,-80.03333,1157,,America/Toronto,YKX,CA,Kirkland Lake,Ontario,,AP
18856,YKY,CYKY,Kindersley Airport,51.45,-109.166664,2277,,America/Regina,YKY,CA,Kindersley,Saskatchewan,,AP
18857,YKZ,CYKZ,Buttonville Municipalcipal,43.86667,-79.36667,650,http://www.torontoairways.com/,America/Toronto,YTO,CA,Toronto,Ontario,York,AP
18858,YLA,,Langara,54.233334,-133.01666,"0",,America/Vancouver,YLA,CA,Craig,Alaska,Annette Island Reserve,AP
18859,YLB,CYLB,Lac La Biche Airport,54.766666,-112.01667,1884,,America/Edmonton,YLB,CA,Lac La Biche,Alberta,,AP
18860,YLC,CYLC,Kimmirut Airport,62.84737215,-69.87541408078025,175,,America/Iqaluit,YLC,CA,Kimmirut,,,AP
